Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
08/04/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
09/04/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
10/04/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
11/04/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
12/04/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
13/04/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
14/04/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
15/04/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
16/04/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
17/04/1994;Sun;raid;PIRA;government;police;police find PIRA hit-list in house;Ireland;Dublin;terror;;;0;0;0;0;N;31;0;0;26731;Reuters;18/04/1994;
18/04/1994;Mon;occupation;attorney;government;Public Prosecutions;dispute over work grades in prosecutor's office;Ireland;Dublin;work grades;;;1;0;0;0;N;0;0;0;678827;Irish Times;19/04/1994;
19/04/1994;Tue;raid;PIRA;government;police;raid finds drugs, arms, cash & stolen property;Ireland;Ireland;terror;;;4;4;0;0;N;101;0;0;26731;Reuters;19/04/1994;
20/04/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
21/04/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
22/04/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
23/04/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
24/04/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/04/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
26/04/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
27/04/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
28/04/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
29/04/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
30/04/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
01/05/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
02/05/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
03/05/1994;Tue;convict;UFF;government;court;18 months for assaulting Irish police;Ireland;Dublin;terror;;;2;2;0;0;N;0;0;0;3001;Irish Times;04/05/1994;
04/05/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
05/05/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
06/05/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
07/05/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
08/05/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
09/05/1994;Mon;bomb-nd;UFF;government;;defuse fire bomb in snooker club;Ireland;Dublin;British unity;;;3;0;0;0;N;8;0;0;3001;Reuters;09/05/1994;
10/05/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
11/05/1994;Wed;demonstration;teachers;government;education ministry;teachers seek permanent appointments;Ireland;Athlone;tenure;;;101;0;0;0;N;0;0;0;678827;Irish Times;12/05/1994;
12/05/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
13/05/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
14/05/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
15/05/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
16/05/1994;Mon;petition;chemistry students;government;education ministry;against cancellation of honors course;Ireland;Dublin;course dropped;;;200;0;0;0;N;0;0;0;48124;Irish Times;17/05/1994;
17/05/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
18/05/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
19/05/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
20/05/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
21/05/1994;Sat;bomb-wd;UVF;PIRA;;bomb in pub kills PIRA member;Ireland;Dublin;British unity;;22:55;3;0;0;0;Y;0;0;0;3001;Guardian;22/05/1994;
21/05/1994;Sat;attack;UVF;PIRA;;gunmen injure 2 in pub;Ireland;Dublin;British unity;;22:57;3;0;0;0;Y;0;0;0;3001;Guardian;22/05/1994;
22/05/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
23/05/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
24/05/1994;Tue;rally;PIRA;UVF;;military funeral for PIRA member killed by UVF;Ireland;Dublin;Irish unity;;;900;0;0;0;N;0;0;0;26731;Irish Times;25/05/1994;
25/05/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
26/05/1994;Thu;boycott;nuns;government;education ministry;Sisters of Charity refuse to discuss school closing;Ireland;Dublin;school closing;14/03/1994;;0;0;0;0;N;0;0;0;1000000;Irish Times;27/05/1994;
26/05/1994;Thu;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
27/05/1994;Fri;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
28/05/1994;Sat;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
29/05/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
30/05/1994;Mon;demonstration;parents;government;education ministry;against delay in creating school;Ireland;Newcastle West;school delay;;;600;0;0;0;N;0;0;0;30001;Irish Times;31/05/1994;
30/05/1994;Mon;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
31/05/1994;Tue;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
01/06/1994;Wed;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
02/06/1994;Thu;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
03/06/1994;Fri;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
04/06/1994;Sat;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
05/06/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
06/06/1994;Mon;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
07/06/1994;Tue;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
08/06/1994;Wed;bomb-nd;UFF;government;;"bomb found in snooker hall; defused";Ireland;Trim;British unity;;15:00;3;0;0;0;N;8;0;0;3001;Irish Times;09/06/1994;
08/06/1994;Wed;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
09/06/1994;Thu;convict;PIRA;government;court;convict of possession of 4 mortars;Ireland;Dublin;terror;;;1;1;0;0;N;0;0;0;26731;Irish Times;10/06/1994;
09/06/1994;Thu;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
10/06/1994;Fri;rally;parents;Catholic church;;against school closure;Ireland;Dublin;school closing;;;36;0;0;0;N;0;0;0;30001;Irish Times;11/06/1994;
10/06/1994;Fri;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
10/06/1994;Fri;robbery;PIRA;government;post office;steal 95,000 pounds from van;Ireland;Munster;Irish unity;;;3;0;0;0;N;0;0;0;26731;Irish Times;17/06/1994;
11/06/1994;Sat;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
12/06/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
13/06/1994;Mon;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
14/06/1994;Tue;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
15/06/1994;Wed;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;16/06/1994;
16/06/1994;Thu;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
17/06/1994;Fri;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
18/06/1994;Sat;strike;bar tenders;firm;Dublin pubs;strike for higher pay;Ireland;Dublin;wages;;;3000;0;0;0;N;0;0;0;678827;Independent;19/06/1994;
18/06/1994;Sat;strike;ferry officers;firm;B & I;strike for higher pay;Ireland;Dublin;wages;;;60;0;0;0;N;0;0;0;678827;Irish Times;20/06/1994;
18/06/1994;Sat;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
19/06/1994;Sun;strike;ferry officers;firm;B & I;strike for higher pay;Ireland;Dublin;wages;;;60;0;0;0;N;0;0;0;678827;Irish Times;20/06/1994;
20/06/1994;Mon;strike;ferry officers;firm;B & I;strike for higher pay;Ireland;Dublin;wages;;;60;0;0;0;N;0;0;0;678827;Lloyd's List;21/06/1994;
20/06/1994;Mon;strike;bar tenders;firm;Dublin pubs;strike for higher pay;Ireland;Dublin;wages;;;3000;0;0;0;N;0;0;0;678827;Reuters;21/06/1994;
20/06/1994;Mon;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
21/06/1994;Tue;strike;ferry officers;firm;B & I;strike for higher pay;Ireland;Dublin;wages;;;60;0;0;0;N;0;0;0;678827;Lloyd's List;22/06/1994;
21/06/1994;Tue;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
22/06/1994;Wed;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
23/06/1994;Thu;strike;Brink's workers;firm;Brink's-Allied;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;678827;Irish Times;24/06/1994;
24/06/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
25/06/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
26/06/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/06/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
28/06/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
29/06/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
30/06/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
01/07/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
02/07/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
03/07/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
04/07/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
05/07/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
06/07/1994;Wed;demonstration;DAIC;government;parliament;demand right to travel for abortion;Ireland;Dublin;abortion rights;;;50;1;0;0;N;31;0;0;30001;Irish Times;07/07/1994;
06/07/1994;Wed;demonstration;Youth Defence;DAIC;;police keep 2 groups apart;Ireland;Dublin;pro-life;;;50;0;0;0;N;31;0;0;300001;Irish Times;07/07/1994;
07/07/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
08/07/1994;Fri;slowdown;airline workers;firm;Aer Lingus;work by rule against layoffs;Ireland;Dublin;unemployment;;;1001;0;0;0;N;0;0;0;678827;Irish Times;09/07/1994;
09/07/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
10/07/1994;Sun;march;Orange Order;government;;Orange Order marks Battle of the Boyne;Ireland;Rossnowlagh;British unity;7/12/1690;;3001;0;0;0;N;0;0;0;30001;Daily Telegraph;11/07/1994;
11/07/1994;Mon;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;;200;0;0;0;N;0;0;0;678827;Irish Times;12/07/1994;
12/07/1994;Tue;demonstration;airline workers;government;;sympathy rally for steel workers;Ireland;Cork;unemployment;;;60;0;0;0;N;0;0;0;678827;Irish Times;13/07/1994;
13/07/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
14/07/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
15/07/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
16/07/1994;Sat;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;9:30-15:00;700;0;0;0;N;0;0;0;678827;Irish Times;18/07/1994;
17/07/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
18/07/1994;Mon;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;9:30-15:00;700;0;0;0;N;0;0;0;678827;Irish Times;21/07/1994;
19/07/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
20/07/1994;Wed;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;9:30-15:00;700;0;0;0;N;0;0;0;678827;Irish Times;21/07/1994;
21/07/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
22/07/1994;Fri;assassination;INLA;Catholic;;shoot man dead in his car;Ireland;Dublin;Irish unity;;2:00;3;3;0;0;Y;3;0;0;26731;Irish Times;23/07/1994;
23/07/1994;Sat;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;7:00-15:00;700;0;0;0;N;0;0;0;678827;Times (London);24/07/1994;
24/07/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/07/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
26/07/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
27/07/1994;Wed;strike;airline workers;firm;Aer Lingus;mechanics walk off job to attend meeting;Ireland;Dublin;unemployment;;1.5 hours;14;0;0;0;N;0;0;0;678827;Irish Times;28/07/1994;
27/07/1994;Wed;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;;1000;0;0;0;N;0;0;0;678827;Irish Times;28/07/1994;
28/07/1994;Thu;raid;PIRA;government;police;find arms cache;Ireland;Athboy;terror;;;0;0;0;0;N;31;0;0;26731;Daily Telegraph;29/07/1994;
28/07/1994;Thu;arrest;PIRA;government;police;arrested for terror arms storage;Ireland;Navan;terror;28/07/1994;;2;2;0;0;N;8;0;0;26731;Irish Times;29/07/1994;
29/07/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
30/07/1994;Sat;strike;airline workers;firm;Aer Lingus;against layoffs;Ireland;Dublin;unemployment;;;301;0;0;0;N;0;0;0;678827;Times (London);31/07/1994;
31/07/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
01/08/1994;Mon;strike;airline workers;firm;Aer Lingus;against layoffs;Ireland;Dublin;unemployment;;2 hours;301;0;0;0;N;0;0;0;678827;Irish Times;02/08/1994;
02/08/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
03/08/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
04/08/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
05/08/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
06/08/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
07/08/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
08/08/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
09/08/1994;Tue;raid;PIRA;government;police;raid 12 flats, arrest for racketeering;Ireland;Dublin;terror;;;5;5;0;0;N;31;0;0;26731;Financial Times;10/08/1994;
09/08/1994;Tue;obstruction;airline workers;firm;Aer Lingus;block airport entrance;Ireland;Dublin;unemployment;;20 minutes;400;0;0;0;N;0;0;0;678827;Irish Times;10/08/1994;
09/08/1994;Tue;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;9:00-15:00;400;0;0;0;N;0;0;0;678827;Irish Times;10/08/1994;
10/08/1994;Wed;raid;PIRA;government;police;find arms cache;Ireland;Dundalk;terror;;;0;0;0;0;N;31;0;0;26731;The Herald;11/08/1994;
10/08/1994;Wed;demonstration;airline workers;firm;Aer Lingus;march against layoffs;Ireland;Dublin;unemployment;;9:00-15:00;400;0;0;0;N;0;0;0;678827;Irish Times;11/08/1994;
10/08/1994;Wed;obstruction;airline workers;firm;Aer Lingus;block airport entrance;Ireland;Dublin;unemployment;;13:00;0;0;0;0;N;8;0;0;687827;Irish Times;11/08/1994;
11/08/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
12/08/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
13/08/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
14/08/1994;Sun;demonstration;animal rights activists;government;Zoo;against zoo expansion;Ireland;Dublin;bigger zoo;;;40;0;0;0;N;0;0;0;30001;Irish Times;15/08/1994;no event
15/08/1994;Mon;convoy;truck drivers;France;embassy;drive to embassy against taking of Irish truck;Ireland;Dublin;truck confiscation;;10:30;101;0;0;0;N;0;0;0;30001;Irish Times;15/08/1994;
16/08/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
17/08/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
18/08/1994;Thu;assassination;PIRA;gangster;;shoot dead gangster who helped Loyalists;Ireland;Dublin;Irish unity;;;2;0;0;0;Y;0;0;0;26731;Guardian;19/08/1994;
19/08/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
20/08/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
21/08/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/08/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
23/08/1994;Tue;symbolic;Earthwatch;government;defense ministry;dump 1 ton of seaweed at door against pollution;Ireland;Dublin;ocean pollution;;;31;0;0;0;Y;0;0;0;30001;Irish Times;24/08/1994;
24/08/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
25/08/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
26/08/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
27/08/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
28/08/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
29/08/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
30/08/1994;Tue;rally;school parents;Catholic church;;ask bishop to restore priest to school;Ireland;Tallaght;restore priest;;20:00;300;0;0;0;N;0;0;0;30001;Irish Times;31/08/1994;
31/08/1994;Wed;demonstration;pig farmers;firm;Irish County Meats;demand higher prices;Ireland;Roscrea;pork prices;;;101;0;0;0;N;0;0;0;140000;Irish Times;01/09/1994;
01/09/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
02/09/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
03/09/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
04/09/1994;Sun;rally;senior citizens;firm;Clonmannon Retirement Village ;refuse to pay higher charges;Ireland;Rathnew;nursing prices;;;400;0;0;0;N;0;0;0;30001;Irish Times;05/09/1994;
05/09/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
06/09/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
07/09/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
08/09/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
09/09/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
10/09/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
11/09/1994;Sun;bomb-nd;UVF;government;;bomb on train injures 2;Ireland;Dublin;British unity;;;3;0;0;0;Y;0;0;0;3001;Reuters;12/09/1994;
12/09/1994;Mon;hunger strike;tax collector;government;court;"owes back taxes; refuses to turn over his property";Ireland;Cork;tax protest;;;2;0;0;0;N;0;0;0;3001;Irish Times;13/09/1994;
13/09/1994;Tue;hunger strike;tax collector;government;court;"owes back taxes; refuses to turn over his property";Ireland;Cork;tax protest;;;1;0;0;0;N;0;0;0;3001;Irish Times;17/09/1994;
14/09/1994;Wed;hunger strike;tax collector;government;court;"owes back taxes; refuses to turn over his property";Ireland;Cork;tax protest;;;1;0;0;0;N;0;0;0;3001;Irish Times;17/09/1994;
15/09/1994;Thu;hunger strike;tax collector;government;court;"owes back taxes; refuses to turn over his property";Ireland;Cork;tax protest;;;1;0;0;0;N;0;0;0;3001;Irish Times;17/09/1994;
16/09/1994;Fri;hunger strike;tax collector;government;court;"owes back taxes; refuses to turn over his property";Ireland;Cork;tax protest;;;1;0;0;0;N;0;0;0;3001;Irish Times;17/09/1994;
16/09/1994;Fri;strike;teachers;government;school;strike against transfers;Ireland;Rathdowney;labor rights;;;31;0;0;0;N;0;0;0;678827;Irish Times;19/09/1994;
17/09/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
18/09/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
19/09/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
20/09/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
21/09/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
22/09/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
23/09/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
24/09/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
25/09/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
26/09/1994;Mon;demonstration;journalists;government;parliament;against cut in legal protection of journalists;Ireland;Dublin;legal protection;;11:30-14:00;130;0;0;0;N;0;0;0;678827;Irish Times;27/09/1994;
27/09/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
28/09/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
29/09/1994;Thu;strike;airplane workers;firm;SIFCO;strike for higher pay;Ireland;Cork;wages;;;134;0;0;0;N;0;0;0;678827;Irish Times;30/09/1994;
30/09/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
01/10/1994;Sat;strike;hotel workers;firm;Blooms Hotel;strike for higher pay;Ireland;Dublin;wages;;;65;0;0;0;N;0;0;0;678827;Irish Times;05/10/1994;
02/10/1994;Sun;strike;hotel workers;firm;Blooms Hotel;strike for higher pay;Ireland;Dublin;wages;;;65;0;0;0;N;0;0;0;678827;Irish Times;05/10/1994;
03/10/1994;Mon;strike;hotel workers;firm;Blooms Hotel;strike for higher pay;Ireland;Dublin;wages;;;65;0;0;0;N;0;0;0;678827;Irish Times;05/10/1994;
04/10/1994;Tue;strike;hotel workers;firm;Blooms Hotel;strike for higher pay;Ireland;Dublin;wages;;;65;0;0;0;N;0;0;0;678827;Irish Times;05/10/1994;
05/10/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
06/10/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
07/10/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
08/10/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
09/10/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
10/10/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
11/10/1994;Tue;demonstration;veterans;government;parliament;against reduction of pensions;Ireland;Dublin;pensions;;;101;0;0;0;N;0;0;0;30001;Irish Times;11/10/1994;
12/10/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
13/10/1994;Thu;demonstration;Amnesty International;United States;embassy;against U.S. death penalty;Ireland;Dublin;U.S. death penalty;;;101;0;0;0;N;0;0;0;30001;Irish Times;14/10/1994;
14/10/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
15/10/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
16/10/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
17/10/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
18/10/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
19/10/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
20/10/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
21/10/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
22/10/1994;Sat;raid;INLA;government;police;arrest Republicans against cease fire;Ireland;Ireland;anti-terror;;;4;4;0;0;N;301;0;0;26731;Reuters;22/10/1994;
23/10/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
24/10/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
25/10/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
26/10/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
27/10/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
28/10/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
29/10/1994;Sat;demonstration;terror victims;Loyalists;;oppose Loyalists as they come to Peace Forum;Ireland;Dublin;anti-terror;;;12;0;0;0;N;31;0;0;3001;Reuters;29/10/1994;
30/10/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
31/10/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
01/11/1994;Tue;strike;staff;Transport Union;;strike for higher pay;Ireland;Ireland;wages;;;101;0;0;0;N;0;0;0;550700;Independent;02/11/1994;
02/11/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
03/11/1994;Thu;convict;PIRA;government;court;sentenced to 5 years for weapon possession;Ireland;Dublin;terror;;;1;1;0;0;N;0;0;0;26731;The Herald;04/11/1994;
04/11/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
05/11/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
06/11/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/11/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
08/11/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
09/11/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
10/11/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
11/11/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
12/11/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
13/11/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
14/11/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
15/11/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
16/11/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
17/11/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
18/11/1994;Fri;demonstration;students;government;;"march for more scholarship aid; woman arrested";Ireland;Dublin;student aid;;;9999;1;0;0;N;31;0;0;48124;Irish Times;18/11/1994;
